id,user_id,post_id,message,commented_at,created_at,updated_at
10147,28,4103,"Will you open up the exit hatch, please, computer?",2017-10-08 04:14:26.000000,2017-11-21 00:41:37.549483,2017-11-21 00:41:37.549483
10148,42,4103,"In the beginning, the Universe was created. This has made a lot of people very angry and been widely regarded as a bad move.",2017-10-09 03:06:16.000000,2017-11-21 00:41:37.555945,2017-11-21 00:41:37.555945
10149,7,4103,"It’s wingardium leviOsa, not leviosAH.",2017-10-10 07:45:41.000000,2017-11-21 00:41:37.560194,2017-11-21 00:41:37.560194
10150,21,4104,"Where we're from, the birds sing a pretty song, and there's always music in the air.",2017-10-25 08:08:26.000000,2017-11-21 00:41:37.569661,2017-11-21 00:41:37.569661
10151,33,4104,I think you ought to know I'm feeling very depressed.,2017-10-18 10:24:24.000000,2017-11-21 00:41:37.574111,2017-11-21 00:41:37.574111
10152,11,4105,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-10-20 07:33:39.000000,2017-11-21 00:41:37.584141,2017-11-21 00:41:37.584141
10153,25,4105,After all this time? Always.,2017-10-18 22:10:04.000000,2017-11-21 00:41:37.589439,2017-11-21 00:41:37.589439
10154,25,4105,"We could all have been killed - or worse, expelled.",2017-10-18 07:20:19.000000,2017-11-21 00:41:37.594032,2017-11-21 00:41:37.594032
10155,14,4105,"Will this sadness that makes me cry my heart out — will it ever end? The answer, of course, is yes. One day the sadness will end.",2017-10-23 13:37:20.000000,2017-11-21 00:41:37.598803,2017-11-21 00:41:37.598803
10156,27,4107,"We could all have been killed - or worse, expelled.",2017-10-28 21:07:42.000000,2017-11-21 00:41:37.616929,2017-11-21 00:41:37.616929
10157,47,4107,"When The Going Gets Tough, The Tough Reinvent",2017-10-30 10:42:19.000000,2017-11-21 00:41:37.621738,2017-11-21 00:41:37.621738
10158,37,4107,"We could all have been killed - or worse, expelled.",2017-10-29 11:41:04.000000,2017-11-21 00:41:37.626370,2017-11-21 00:41:37.626370
10159,15,4108,Extravaganza Eleganza,2017-11-12 07:18:22.000000,2017-11-21 00:41:37.636415,2017-11-21 00:41:37.636415
10160,26,4108,"Things we lose have a way of coming back to us in the end, if not always in the way we expect.",2017-11-11 18:15:39.000000,2017-11-21 00:41:37.641401,2017-11-21 00:41:37.641401
10161,36,4108,Extravaganza Eleganza,2017-11-11 12:36:19.000000,2017-11-21 00:41:37.646763,2017-11-21 00:41:37.646763
10162,14,4108,Sometimes jokes are welcome. Like the one about the kid who said: "I enjoyed school. It was just the principal of the thing.",2017-11-18 15:27:31.000000,2017-11-21 00:41:37.655397,2017-11-21 00:41:37.655397
10163,8,4108,"Shante, Shante, Shante",2017-11-17 22:53:39.000000,2017-11-21 00:41:37.662499,2017-11-21 00:41:37.662499
10164,9,4109,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-11-06 13:51:29.000000,2017-11-21 00:41:37.674358,2017-11-21 00:41:37.674358
10165,9,4109,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-11-09 13:52:51.000000,2017-11-21 00:41:37.678672,2017-11-21 00:41:37.678672
10166,20,4109,"Audrey, there are many cures for a broken heart. But nothing quite like a trout's leap in the moonlight.",2017-11-04 07:54:30.000000,2017-11-21 00:41:37.684196,2017-11-21 00:41:37.684196
10383,11,4192,"You're a wizard, Harry.",2017-11-17 14:38:47.000000,2017-11-21 00:41:39.665215,2017-11-21 00:41:39.665215
10167,31,4110,I think you ought to know I'm feeling very depressed.,2017-10-22 22:42:15.000000,2017-11-21 00:41:37.694118,2017-11-21 00:41:37.694118
10168,12,4110,"I've just had an unhappy love affair, so I don't see why anybody else should have a good time.",2017-10-25 23:26:57.000000,2017-11-21 00:41:37.699479,2017-11-21 00:41:37.699479
10169,45,4110,Sashay Away,2017-10-24 03:47:57.000000,2017-11-21 00:41:37.705805,2017-11-21 00:41:37.705805
10170,3,4110,"Magrathea itself disappeared and its memory soon passed into the obscurity of legend. In these enlightened days, of course, no one believes a word of it.",2017-10-26 11:26:33.000000,2017-11-21 00:41:37.710275,2017-11-21 00:41:37.710275
10171,14,4111,Black as midnight on a moonless night.,2017-10-23 22:53:24.000000,2017-11-21 00:41:37.722214,2017-11-21 00:41:37.722214
10172,13,4112,Never trust anything that can think for itself if you can't see where it keeps its brain.,2017-10-15 12:39:48.000000,2017-11-21 00:41:37.732203,2017-11-21 00:41:37.732203
10173,24,4112,That gum you like is going to come back in style.,2017-10-14 05:30:51.000000,2017-11-21 00:41:37.738045,2017-11-21 00:41:37.738045
10174,34,4112,I won't enjoy it.,2017-10-15 19:02:41.000000,2017-11-21 00:41:37.742568,2017-11-21 00:41:37.742568
10175,15,4112,Life Is About Using The Whole Box Of Crayons,2017-10-21 04:20:52.000000,2017-11-21 00:41:37.747868,2017-11-21 00:41:37.747868
10176,38,4113,"Shante, You Stay",2017-10-17 18:02:39.000000,2017-11-21 00:41:37.760792,2017-11-21 00:41:37.760792
10177,6,4113,Happiness can be found even in the darkest of times if only one remembers to turn on the light.,2017-10-16 08:01:14.000000,2017-11-21 00:41:37.765853,2017-11-21 00:41:37.765853
10178,30,4114,YOU ARE WITNESSING A FRONT THREE-QUARTER VIEW OF TWO ADULTS SHARING A TENDER MOMENT,2017-10-19 09:15:50.000000,2017-11-21 00:41:37.776026,2017-11-21 00:41:37.776026
10179,45,4114,"You're Born Naked, The Rest Is Drag",2017-10-20 04:09:39.000000,2017-11-21 00:41:37.781210,2017-11-21 00:41:37.781210
10180,4,4114,Extravaganza Eleganza,2017-10-22 08:06:00.000000,2017-11-21 00:41:37.787081,2017-11-21 00:41:37.787081
10181,43,4115,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-11-08 16:12:29.000000,2017-11-21 00:41:37.798429,2017-11-21 00:41:37.798429
10182,6,4115,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-11-11 23:46:47.000000,2017-11-21 00:41:37.805931,2017-11-21 00:41:37.805931
10183,33,4115,I think you ought to know I'm feeling very depressed.,2017-11-06 10:42:02.000000,2017-11-21 00:41:37.810956,2017-11-21 00:41:37.810956
10184,26,4116,"You're a wizard, Harry.",2017-11-10 22:36:42.000000,2017-11-21 00:41:37.821452,2017-11-21 00:41:37.821452
10185,46,4116,Pie. Whoever invented the pie? Here was a great person.,2017-11-06 18:12:48.000000,2017-11-21 00:41:37.825552,2017-11-21 00:41:37.825552
10186,2,4117,"If there's anything more important than my ego around, I want it caught and shot now.",2017-10-31 21:17:45.000000,2017-11-21 00:41:37.835691,2017-11-21 00:41:37.835691
10187,37,4117,"Of course it is happening inside your head, Harry, but why on Earth should that mean that it is not real?",2017-11-01 20:14:24.000000,2017-11-21 00:41:37.841599,2017-11-21 00:41:37.841599
10188,22,4117,Lip-Sync for Your Life,2017-11-04 13:55:37.000000,2017-11-21 00:41:37.845767,2017-11-21 00:41:37.845767
10189,47,4117,Let the music play,2017-10-31 03:29:46.000000,2017-11-21 00:41:37.852844,2017-11-21 00:41:37.852844
10190,4,4117,Don't Be Jealous Of My Boogie,2017-10-29 08:50:57.000000,2017-11-21 00:41:37.856710,2017-11-21 00:41:37.856710
10191,30,4120,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-30 18:42:47.000000,2017-11-21 00:41:37.877163,2017-11-21 00:41:37.877163
10192,50,4120,"Harry, suffering like this proves you are still a man! This pain is part of being human … the fact that you can feel pain like this is your greatest strength.",2017-11-02 04:19:13.000000,2017-11-21 00:41:37.882157,2017-11-21 00:41:37.882157
10193,11,4120,"You're a wizard, Harry.",2017-11-01 03:11:39.000000,2017-11-21 00:41:37.887014,2017-11-21 00:41:37.887014
10194,40,4120,"You're Born Naked, The Rest Is Drag",2017-10-27 21:29:48.000000,2017-11-21 00:41:37.891233,2017-11-21 00:41:37.891233
10195,21,4121,"Wow, Bob, wow.",2017-10-20 03:05:27.000000,2017-11-21 00:41:37.905074,2017-11-21 00:41:37.905074
10196,14,4121,J'ai une âme solitaire.,2017-10-20 22:39:46.000000,2017-11-21 00:41:37.911808,2017-11-21 00:41:37.911808
10197,14,4121,It has been a pleasure speaking to you.,2017-10-15 23:54:03.000000,2017-11-21 00:41:37.916467,2017-11-21 00:41:37.916467
10198,22,4121,"Shante, You Stay",2017-10-21 11:52:35.000000,2017-11-21 00:41:37.921107,2017-11-21 00:41:37.921107
10199,40,4122,Extravaganza Eleganza,2017-11-12 12:03:10.000000,2017-11-21 00:41:37.932673,2017-11-21 00:41:37.932673
10200,19,4122,Bring Back My Girls,2017-11-16 13:18:43.000000,2017-11-21 00:41:37.938488,2017-11-21 00:41:37.938488
10201,6,4122,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-11-14 00:39:45.000000,2017-11-21 00:41:37.943578,2017-11-21 00:41:37.943578
10202,21,4123,It has been a pleasure speaking to you.,2017-10-30 12:30:06.000000,2017-11-21 00:41:37.959077,2017-11-21 00:41:37.959077
10203,15,4123,Life Is About Using The Whole Box Of Crayons,2017-11-01 10:02:14.000000,2017-11-21 00:41:37.965083,2017-11-21 00:41:37.965083
10204,21,4124,Black as midnight on a moonless night.,2017-10-22 15:04:11.000000,2017-11-21 00:41:37.977487,2017-11-21 00:41:37.977487
10205,10,4124,The owls are not what they seem.,2017-10-23 17:55:24.000000,2017-11-21 00:41:37.983148,2017-11-21 00:41:37.983148
10206,12,4124,if you’ve never been through a matter transference beam before you’ve probably lost some salt and protein. The beer you had should have cushioned your system a bit.,2017-10-23 17:30:25.000000,2017-11-21 00:41:37.989467,2017-11-21 00:41:37.989467
10207,36,4124,"Shante, You Stay",2017-10-24 21:39:08.000000,2017-11-21 00:41:37.995636,2017-11-21 00:41:37.995636
10208,10,4124,Do you want to know what the ultimate secret is? Laura did. The secret of knowing who killed you.,2017-10-29 09:45:49.000000,2017-11-21 00:41:38.002905,2017-11-21 00:41:38.002905
10209,45,4125,Don't Be Jealous Of My Boogie,2017-11-14 12:36:10.000000,2017-11-21 00:41:38.015125,2017-11-21 00:41:38.015125
10210,36,4125,Life Is About Using The Whole Box Of Crayons,2017-11-08 02:05:58.000000,2017-11-21 00:41:38.020189,2017-11-21 00:41:38.020189
10211,26,4125,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-11-08 01:39:16.000000,2017-11-21 00:41:38.025010,2017-11-21 00:41:38.025010
10212,45,4125,Just Between Us Squirrel Friends,2017-11-07 17:20:15.000000,2017-11-21 00:41:38.030035,2017-11-21 00:41:38.030035
10213,6,4126,I solemnly swear that I am up to no good.,2017-10-07 12:47:42.000000,2017-11-21 00:41:38.041242,2017-11-21 00:41:38.041242
10214,2,4128,"Pardon me for breathing, which I never do anyway so I don't know why I bother to say it, Oh God, I'm so depressed.",2017-11-18 01:49:41.000000,2017-11-21 00:41:38.058372,2017-11-21 00:41:38.058372
10215,15,4128,"When The Going Gets Tough, The Tough Reinvent",2017-11-23 21:17:10.000000,2017-11-21 00:41:38.062969,2017-11-21 00:41:38.062969
10216,13,4128,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-11-18 22:57:44.000000,2017-11-21 00:41:38.067657,2017-11-21 00:41:38.067657
10217,35,4128,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-21 12:46:47.000000,2017-11-21 00:41:38.072881,2017-11-21 00:41:38.072881
10218,22,4129,"When The Going Gets Tough, The Tough Reinvent",2017-11-05 14:55:59.000000,2017-11-21 00:41:38.084484,2017-11-21 00:41:38.084484
10219,21,4129,MAY A SMILE BE YOUR UMBRELLA. WE'VE ALL HAD OUR SOCKS TOSSED AROUND.,2017-11-04 00:32:23.000000,2017-11-21 00:41:38.090298,2017-11-21 00:41:38.090298
10220,34,4130,"Whatever your tastes, Magrathea can cater for you. We are not proud.",2017-10-26 10:04:36.000000,2017-11-21 00:41:38.103109,2017-11-21 00:41:38.103109
10221,5,4130,"Through the darkness of future's past, the magician longs to see. One chants out between two worlds... ""Fire... walk with me.""",2017-10-24 13:15:47.000000,2017-11-21 00:41:38.107994,2017-11-21 00:41:38.107994
10222,11,4131,"You're a wizard, Harry.",2017-10-06 04:09:50.000000,2017-11-21 00:41:38.121776,2017-11-21 00:41:38.121776
10223,22,4131,Put The Bass In Your Walk,2017-10-07 21:52:26.000000,2017-11-21 00:41:38.126284,2017-11-21 00:41:38.126284
10224,39,4131,Get Out Your Library Cards,2017-10-12 02:18:44.000000,2017-11-21 00:41:38.131153,2017-11-21 00:41:38.131153
10225,5,4131,"You know, this is — excuse me — a damn fine cup of coffee!",2017-10-08 16:45:13.000000,2017-11-21 00:41:38.135903,2017-11-21 00:41:38.135903
10226,47,4133,Extravaganza Eleganza,2017-10-12 10:56:49.000000,2017-11-21 00:41:38.156803,2017-11-21 00:41:38.156803
10227,3,4134,I won't enjoy it.,2017-11-18 06:45:34.000000,2017-11-21 00:41:38.171698,2017-11-21 00:41:38.171698
10228,44,4134,"It’s wingardium leviOsa, not leviosAH.",2017-11-16 22:34:03.000000,2017-11-21 00:41:38.175756,2017-11-21 00:41:38.175756
10229,31,4134,"Here I am, brain the size of a planet, and they tell me to take you up to the bridge. Call that job satisfaction? 'Cos I don't.",2017-11-14 06:59:51.000000,2017-11-21 00:41:38.179706,2017-11-21 00:41:38.179706
10230,16,4134,there’s an infinite number of monkeys outside who want to talk to us about this script for Hamlet they’ve worked out.,2017-11-12 08:27:44.000000,2017-11-21 00:41:38.190116,2017-11-21 00:41:38.190116
10231,50,4135,"Of course it is happening inside your head, Harry, but why on earth should that mean that it is not real?",2017-11-02 16:27:48.000000,2017-11-21 00:41:38.262370,2017-11-21 00:41:38.262370
10232,23,4135,You Betta Work,2017-11-04 17:22:52.000000,2017-11-21 00:41:38.309851,2017-11-21 00:41:38.309851
10233,15,4135,"When The Going Gets Tough, The Tough Reinvent",2017-11-01 06:54:43.000000,2017-11-21 00:41:38.345050,2017-11-21 00:41:38.345050
10234,2,4136,I won't enjoy it.,2017-10-13 14:43:03.000000,2017-11-21 00:41:38.395095,2017-11-21 00:41:38.395095
10235,44,4136,Just because you have the emotional range of a teaspoon doesn’t mean we all have.,2017-10-13 04:49:49.000000,2017-11-21 00:41:38.404779,2017-11-21 00:41:38.404779
10236,4,4136,"That's Funny, Tell Another One",2017-10-10 19:20:37.000000,2017-11-21 00:41:38.414815,2017-11-21 00:41:38.414815
10237,43,4138,Don’t Panic,2017-11-18 17:39:56.000000,2017-11-21 00:41:38.455148,2017-11-21 00:41:38.455148
10238,6,4139,After all this time? Always.,2017-11-22 22:52:11.000000,2017-11-21 00:41:38.496513,2017-11-21 00:41:38.496513
10239,32,4139,Sashay Away,2017-11-25 15:58:42.000000,2017-11-21 00:41:38.537999,2017-11-21 00:41:38.537999
10240,19,4140,Sashay Away,2017-11-06 02:25:34.000000,2017-11-21 00:41:38.570507,2017-11-21 00:41:38.570507
10241,21,4140,YOU ARE WITNESSING A FRONT THREE-QUARTER VIEW OF TWO ADULTS SHARING A TENDER MOMENT,2017-11-04 04:43:42.000000,2017-11-21 00:41:38.574850,2017-11-21 00:41:38.574850
10242,22,4140,Hello Hello Hello!,2017-11-03 18:55:52.000000,2017-11-21 00:41:38.578750,2017-11-21 00:41:38.578750
10243,43,4140,"Curiously enough, the only thing that went through the mind of the bowl of petunias as it fell was Oh no, not again.",2017-11-04 01:33:10.000000,2017-11-21 00:41:38.582964,2017-11-21 00:41:38.582964
10244,18,4140,I don't wanna talk. I wanna shoot.,2017-10-30 09:46:58.000000,2017-11-21 00:41:38.588347,2017-11-21 00:41:38.588347
10245,30,4141,Do you want to know what the ultimate secret is? Laura did. The secret of knowing who killed you.,2017-10-09 19:52:46.000000,2017-11-21 00:41:38.598706,2017-11-21 00:41:38.598706
10246,27,4141,You sort of start thinking anything’s possible if you’ve got enough nerve.,2017-10-07 07:29:44.000000,2017-11-21 00:41:38.606243,2017-11-21 00:41:38.606243
10247,11,4141,"No story lives unless someone wants to listen. The stories we love best do live in us forever. So whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",2017-10-12 15:56:18.000000,2017-11-21 00:41:38.611034,2017-11-21 00:41:38.611034
10248,42,4143,"It seemed to me that any civilization that had so far lost its head as to need to include a set of detailed instructions for use in a packet of toothpicks, was no longer a civilization in which I could live and stay sane.",2017-11-19 12:38:49.000000,2017-11-21 00:41:38.631875,2017-11-21 00:41:38.631875
